BHID,From,To,X,Y,Z,surface,series,id,order_series
BH5,3,4,582577.45,3639068.51,1754.76,rock3,series1,1,1
BH5,4,5,582577.12,3639068.45,1755.7,rock3,series1,1,1
BH5,5,6,582576.78,3639068.39,1756.64,rock3,series1,1,1
BH5,6,7,582576.44,3639068.33,1757.58,rock3,series1,1,1
BH5,7,8,582576.11,3639068.27,1758.52,rock3,series1,1,1
BH5,8,9,582575.77,3639068.22,1759.46,rock3,series1,1,1
BH5,9,10,582575.43,3639068.16,1760.4,rock3,series1,1,1
BH5,10,11,582575.09,3639068.1,1761.34,rock3,series1,1,1
BH5,11,12,582574.76,3639068.04,1762.28,rock3,series1,1,1
BH5,12,13,582574.42,3639067.98,1763.22,rock3,series1,1,1
BH5,13,14,582574.08,3639067.92,1764.16,rock3,series1,1,1
BH5,14,15,582573.75,3639067.86,1765.1,rock3,series1,1,1
BH5,15,16,582573.41,3639067.8,1766.04,rock3,series1,1,1
BH5,16,17,582573.07,3639067.74,1766.97,rock3,series1,1,1
BH5,17,18,582572.74,3639067.68,1767.91,rock3,series1,1,1
BH5,18,19,582572.4,3639067.62,1768.85,rock3,series1,1,1
BH5,19,20,582572.06,3639067.56,1769.79,rock3,series1,1,1
BH5,20,21,582571.73,3639067.5,1770.73,rock3,series1,1,1
BH5,21,22,582571.39,3639067.44,1771.67,rock3,series1,1,1
BH5,22,23,582571.05,3639067.38,1772.61,rock3,series1,1,1
BH5,23,24,582570.72,3639067.32,1773.55,rock3,series1,1,1
BH5,24,25,582570.38,3639067.27,1774.49,rock3,series1,1,1
BH5,25,26,582570.04,3639067.21,1775.43,rock3,series1,1,1
BH5,26,27,582569.71,3639067.15,1776.37,rock3,series1,1,1
BH5,27,28,582569.37,3639067.09,1777.31,rock3,series1,1,1
BH5,28,29,582569.03,3639067.03,1778.25,rock3,series1,1,1
BH5,29,30,582568.7,3639066.97,1779.19,rock3,series1,1,1
BH5,30,31,582568.36,3639066.91,1780.13,rock3,series1,1,1
BH5,31,32,582568.02,3639066.85,1781.07,rock3,series1,1,1
BH5,32,33,582567.68,3639066.79,1782.01,rock3,series1,1,1
BH5,33,34,582567.35,3639066.73,1782.95,rock3,series1,1,1
BH5,34,35,582567.01,3639066.67,1783.89,rock3,series1,1,1
BH5,35,36,582566.67,3639066.61,1784.83,rock3,series1,1,1
BH5,36,37,582566.34,3639066.55,1785.77,rock3,series1,1,1
BH5,37,38,582566.0,3639066.49,1786.71,rock3,series1,1,1
BH5,38,39,582565.66,3639066.43,1787.65,rock3,series1,1,1
BH5,39,40,582565.33,3639066.37,1788.59,rock3,series1,1,1
BH5,40,41,582564.99,3639066.31,1789.53,rock3,series1,1,1
BH5,41,42,582564.65,3639066.26,1790.47,rock3,series1,1,1
BH5,42,43,582564.32,3639066.2,1791.41,rock3,series1,1,1
BH5,43,44,582563.98,3639066.14,1792.35,rock3,series1,1,1
BH5,44,45,582563.64,3639066.08,1793.29,rock3,series1,1,1
BH5,45,46,582563.31,3639066.02,1794.23,rock3,series1,1,1
BH5,46,47,582562.97,3639065.96,1795.17,rock3,series1,1,1
BH5,47,48,582562.63,3639065.9,1796.11,rock3,series1,1,1
BH5,48,49,582562.3,3639065.84,1797.04,rock3,series1,1,1
BH5,49,50,582561.96,3639065.78,1797.98,rock3,series1,1,1
BH5,50,51,582561.62,3639065.72,1798.92,rock3,series1,1,1
BH5,51,52,582561.29,3639065.66,1799.86,rock3,series1,1,1
BH5,52,53,582560.95,3639065.6,1800.8,rock3,series1,1,1
BH5,53,54,582560.61,3639065.54,1801.74,rock3,series1,1,1
BH5,54,55,582560.27,3639065.48,1802.68,rock3,series1,1,1
BH5,55,56,582559.94,3639065.42,1803.62,rock3,series1,1,1
BH5,56,57,582559.6,3639065.36,1804.56,rock3,series1,1,1
BH5,57,58,582559.26,3639065.31,1805.5,rock3,series1,1,1
BH5,58,59,582558.93,3639065.25,1806.44,rock3,series1,1,1
BH5,59,60,582558.59,3639065.19,1807.38,rock3,series1,1,1
BH5,60,61,582558.25,3639065.13,1808.32,rock3,series1,1,1
BH5,61,62,582557.92,3639065.07,1809.26,rock3,series1,1,1
BH5,62,63,582557.58,3639065.01,1810.2,rock3,series1,1,1
BH5,63,64,582557.24,3639064.95,1811.14,rock3,series1,1,1
BH5,64,65,582556.91,3639064.89,1812.08,rock3,series1,1,1
BH5,65,66,582556.57,3639064.83,1813.02,rock3,series1,1,1
BH5,66,67,582556.23,3639064.77,1813.96,rock3,series1,1,1
BH5,67,68,582555.9,3639064.71,1814.9,rock3,series1,1,1
BH5,68,69,582555.56,3639064.65,1815.84,rock3,series1,1,1
BH5,69,70,582555.22,3639064.59,1816.78,rock3,series1,1,1
BH5,70,71,582554.89,3639064.53,1817.72,rock3,series1,1,1
BH5,71,72,582554.55,3639064.47,1818.66,rock3,series1,1,1
BH5,72,73,582554.21,3639064.41,1819.6,rock3,series1,1,1
BH5,73,74,582553.88,3639064.36,1820.54,rock3,series1,1,1
BH5,74,75,582553.54,3639064.3,1821.48,rock3,series1,1,1
BH5,75,76,582553.2,3639064.24,1822.42,rock3,series1,1,1
BH5,76,77,582552.86,3639064.18,1823.36,rock3,series1,1,1
BH5,77,78,582552.53,3639064.12,1824.3,rock3,series1,1,1
BH5,78,79,582552.19,3639064.06,1825.24,rock3,series1,1,1
BH5,79,80,582551.85,3639064.0,1826.18,rock3,series1,1,1
BH5,80,81,582551.52,3639063.94,1827.12,rock3,series1,1,1
BH5,81,82,582551.18,3639063.88,1828.05,rock3,series1,1,1
BH5,82,83,582550.84,3639063.82,1828.99,rock3,series1,1,1
BH5,83,84,582550.51,3639063.76,1829.93,rock3,series1,1,1
BH5,84,85,582550.17,3639063.7,1830.87,rock3,series1,1,1
BH5,85,86,582549.83,3639063.64,1831.81,rock3,series1,1,1
BH5,86,87,582549.5,3639063.58,1832.75,rock3,series1,1,1
BH5,87,88,582549.16,3639063.52,1833.69,rock3,series1,1,1
BH5,88,89,582548.82,3639063.46,1834.63,rock3,series1,1,1
BH5,89,90,582548.49,3639063.4,1835.57,rock3,series1,1,1
BH5,90,91,582548.15,3639063.35,1836.51,rock3,series1,1,1
BH5,91,92,582547.81,3639063.29,1837.45,rock3,series1,1,1
BH5,92,93,582547.48,3639063.23,1838.39,rock3,series1,1,1
BH5,93,94,582547.14,3639063.17,1839.33,rock3,series1,1,1
BH5,94,95,582546.8,3639063.11,1840.27,rock3,series1,1,1
BH5,95,96,582546.46,3639063.05,1841.21,rock3,series1,1,1
BH5,96,97,582546.13,3639062.99,1842.15,rock3,series1,1,1
BH5,97,98,582545.79,3639062.93,1843.09,rock3,series1,1,1
BH5,98,99,582545.45,3639062.87,1844.03,rock3,series1,1,1
BH5,99,100,582545.12,3639062.81,1844.97,rock3,series1,1,1
BH5,100,101,582544.78,3639062.75,1845.91,rock3,series1,1,1
BH5,101,102,582544.44,3639062.69,1846.85,rock3,series1,1,1
BH5,102,103,582544.11,3639062.63,1847.79,rock3,series1,1,1
BH5,103,104,582543.77,3639062.57,1848.73,rock3,series1,1,1
BH5,104,105,582543.43,3639062.51,1849.67,rock3,series1,1,1
BH5,105,106,582543.1,3639062.45,1850.61,rock3,series1,1,1
BH5,106,107,582542.76,3639062.4,1851.55,rock3,series1,1,1
BH5,107,108,582542.42,3639062.34,1852.49,rock3,series1,1,1
BH5,108,109,582542.09,3639062.28,1853.43,rock3,series1,1,1
BH5,109,110,582541.75,3639062.22,1854.37,rock3,series1,1,1
BH5,110,111,582541.41,3639062.16,1855.31,rock3,series1,1,1
BH5,111,112,582541.08,3639062.1,1856.25,rock3,series1,1,1
BH5,112,113,582540.74,3639062.04,1857.19,rock3,series1,1,1
BH5,113,114,582540.4,3639061.98,1858.12,rock3,series1,1,1
BH5,114,115,582540.07,3639061.92,1859.06,rock3,series1,1,1
BH5,115,116,582539.73,3639061.86,1860.0,rock3,series1,1,1
BH5,116,117,582539.39,3639061.8,1860.94,rock3,series1,1,1
BH5,117,118,582539.05,3639061.74,1861.88,rock3,series1,1,1
BH5,118,119,582538.72,3639061.68,1862.82,rock3,series1,1,1
BH5,119,120,582538.38,3639061.62,1863.76,rock3,series1,1,1
BH5,120,121,582538.04,3639061.56,1864.7,rock3,series1,1,1
BH5,121,122,582537.71,3639061.5,1865.64,rock3,series1,1,1
BH5,122,123,582537.37,3639061.44,1866.58,rock3,series1,1,1
BH5,123,124,582537.03,3639061.39,1867.52,rock3,series1,1,1
BH5,124,125,582536.7,3639061.33,1868.46,rock3,series1,1,1
BH5,125,126,582536.36,3639061.27,1869.4,rock3,series1,1,1
BH5,126,127,582536.02,3639061.21,1870.34,rock3,series1,1,1
BH5,127,128,582535.69,3639061.15,1871.28,rock3,series1,1,1
BH5,128,129,582535.35,3639061.09,1872.22,rock3,series1,1,1
BH5,129,130,582535.01,3639061.03,1873.16,rock3,series1,1,1
BH5,130,131,582534.68,3639060.97,1874.1,rock3,series1,1,1
BH5,131,132,582534.34,3639060.91,1875.04,rock3,series1,1,1
BH5,132,133,582534.0,3639060.85,1875.98,rock3,series1,1,1
BH5,133,134,582533.67,3639060.79,1876.92,rock3,series1,1,1
BH5,134,135,582533.33,3639060.73,1877.86,rock3,series1,1,1
BH5,135,136,582532.99,3639060.67,1878.8,rock3,series1,1,1
BH5,136,137,582532.66,3639060.61,1879.74,rock3,series1,1,1
BH5,137,138,582532.32,3639060.55,1880.68,rock3,series1,1,1
BH5,138,139,582531.98,3639060.49,1881.62,rock3,series1,1,1
BH5,139,140,582531.64,3639060.44,1882.56,rock3,series1,1,1
BH5,140,141,582531.31,3639060.38,1883.5,rock3,series1,1,1
BH5,141,142,582530.97,3639060.32,1884.44,rock3,series1,1,1
BH5,142,143,582530.63,3639060.26,1885.38,rock3,series1,1,1
BH5,143,144,582530.3,3639060.2,1886.32,rock3,series1,1,1
BH5,144,145,582529.96,3639060.14,1887.26,rock3,series1,1,1
BH5,145,146,582529.62,3639060.08,1888.2,rock3,series1,1,1
BH5,146,147,582529.29,3639060.02,1889.13,rock3,series1,1,1
BH5,147,148,582528.95,3639059.96,1890.07,rock3,series1,1,1
BH5,148,149,582528.61,3639059.9,1891.01,rock3,series1,1,1
BH5,149,150,582528.28,3639059.84,1891.95,rock3,series1,1,1
BH5,150,151,582527.94,3639059.78,1892.89,rock3,series1,1,1
BH5,151,152,582527.6,3639059.72,1893.83,rock3,series1,1,1
BH5,152,153,582527.27,3639059.66,1894.77,rock3,series1,1,1
BH5,153,154,582526.93,3639059.6,1895.71,rock3,series1,1,1
BH5,154,155,582526.59,3639059.54,1896.65,rock3,series1,1,1
BH5,155,156,582526.26,3639059.48,1897.59,rock3,series1,1,1
BH5,156,157,582525.92,3639059.43,1898.53,rock3,series1,1,1
BH5,157,158,582525.58,3639059.37,1899.47,rock3,series1,1,1
BH5,158,159,582525.24,3639059.31,1900.41,rock3,series1,1,1
BH5,159,160,582524.91,3639059.25,1901.35,rock3,series1,1,1
BH5,160,161,582524.57,3639059.19,1902.29,rock3,series1,1,1
BH5,161,162,582524.23,3639059.13,1903.23,rock3,series1,1,1
BH5,162,163,582523.9,3639059.07,1904.17,rock3,series1,1,1
BH5,163,164,582523.56,3639059.01,1905.11,rock3,series1,1,1
BH5,164,165,582523.22,3639058.95,1906.05,rock3,series1,1,1
BH5,165,166,582522.89,3639058.89,1906.99,rock3,series1,1,1
BH5,166,167,582522.55,3639058.83,1907.93,rock3,series1,1,1
BH5,167,168,582522.21,3639058.77,1908.87,rock3,series1,1,1
BH5,168,169,582521.88,3639058.71,1909.81,rock3,series1,1,1
BH5,169,170,582521.54,3639058.65,1910.75,rock3,series1,1,1
BH5,170,171,582521.2,3639058.59,1911.69,rock3,series1,1,1
BH5,171,172,582520.87,3639058.53,1912.63,rock3,series1,1,1
BH5,172,173,582520.53,3639058.48,1913.57,rock3,series1,1,1
BH5,173,174,582520.19,3639058.42,1914.51,rock3,series1,1,1
BH5,174,175,582519.86,3639058.36,1915.45,rock3,series1,1,1
BH5,175,176,582519.52,3639058.3,1916.39,rock3,series1,1,1
BH5,176,177,582519.18,3639058.24,1917.33,rock3,series1,1,1
BH5,177,178,582518.85,3639058.18,1918.27,rock3,series1,1,1
BH5,178,179,582518.51,3639058.12,1919.2,rock3,series1,1,1
BH5,179,180,582518.17,3639058.06,1920.14,rock3,series1,1,1
BH5,180,181,582517.83,3639058.0,1921.08,rock3,series1,1,1
BH5,181,182,582517.5,3639057.94,1922.02,rock3,series1,1,1
BH5,182,183,582517.16,3639057.88,1922.96,rock3,series1,1,1
BH5,183,184,582516.82,3639057.82,1923.9,rock3,series1,1,1
BH5,184,185,582516.49,3639057.76,1924.84,rock3,series1,1,1
BH5,185,186,582516.15,3639057.7,1925.78,rock3,series1,1,1
BH5,186,187,582515.81,3639057.64,1926.72,rock3,series1,1,1
BH5,187,188,582515.48,3639057.58,1927.66,rock3,series1,1,1
BH5,188,189,582515.14,3639057.53,1928.6,rock3,series1,1,1
BH5,189,190,582514.8,3639057.47,1929.54,rock3,series1,1,1
BH5,190,191,582514.47,3639057.41,1930.48,rock3,series1,1,1
BH5,191,192,582514.13,3639057.35,1931.42,rock3,series1,1,1
BH5,192,193,582513.79,3639057.29,1932.36,rock3,series1,1,1
BH5,193,194,582513.46,3639057.23,1933.3,rock3,series1,1,1
BH5,194,195,582513.12,3639057.17,1934.24,rock3,series1,1,1
BH5,195,196,582512.78,3639057.11,1935.18,rock3,series1,1,1
BH5,196,197,582512.45,3639057.05,1936.12,rock3,series1,1,1
BH5,197,198,582512.11,3639056.99,1937.06,rock3,series1,1,1
BH5,198,199,582511.77,3639056.93,1938.0,rock3,series1,1,1
BH5,199,200,582511.44,3639056.87,1938.94,rock3,series1,1,1
BH6,0,1,582731.72,3639127.68,1767.0,rock3,series1,1,1
BH6,1,2,582731.72,3639127.68,1768.0,rock3,series1,1,1
BH6,2,3,582731.72,3639127.68,1769.0,rock3,series1,1,1
BH6,3,4,582731.72,3639127.68,1770.0,rock3,series1,1,1
BH6,4,5,582731.72,3639127.68,1771.0,rock3,series1,1,1
BH6,5,6,582731.72,3639127.68,1772.0,rock3,series1,1,1
BH6,6,7,582731.72,3639127.68,1773.0,rock3,series1,1,1
BH6,7,8,582731.72,3639127.68,1774.0,rock3,series1,1,1
BH6,8,9,582731.72,3639127.68,1775.0,rock3,series1,1,1
BH6,9,10,582731.72,3639127.68,1776.0,rock3,series1,1,1
BH6,10,11,582731.72,3639127.68,1777.0,rock3,series1,1,1
BH6,11,12,582731.72,3639127.68,1778.0,rock3,series1,1,1
BH6,12,13,582731.72,3639127.68,1779.0,rock3,series1,1,1
BH6,13,14,582731.72,3639127.68,1780.0,rock3,series1,1,1
BH6,14,15,582731.72,3639127.68,1781.0,rock3,series1,1,1
BH6,15,16,582731.72,3639127.68,1782.0,rock3,series1,1,1
BH6,16,17,582731.72,3639127.68,1783.0,rock3,series1,1,1
BH6,17,18,582731.72,3639127.68,1784.0,rock3,series1,1,1
BH6,18,19,582731.72,3639127.68,1785.0,rock3,series1,1,1
BH6,19,20,582731.72,3639127.68,1786.0,rock3,series1,1,1
BH6,20,21,582731.72,3639127.68,1787.0,rock3,series1,1,1
BH6,21,22,582731.72,3639127.68,1788.0,rock3,series1,1,1
BH6,22,23,582731.72,3639127.68,1789.0,rock3,series1,1,1
BH6,23,24,582731.72,3639127.68,1790.0,rock3,series1,1,1
BH6,24,25,582731.72,3639127.68,1791.0,rock3,series1,1,1
BH6,25,26,582731.72,3639127.68,1792.0,rock3,series1,1,1
BH6,26,27,582731.72,3639127.68,1793.0,rock3,series1,1,1
BH6,27,28,582731.72,3639127.68,1794.0,rock3,series1,1,1
BH6,28,29,582731.72,3639127.68,1795.0,rock3,series1,1,1
BH6,29,30,582731.72,3639127.68,1796.0,rock3,series1,1,1
BH6,30,31,582731.72,3639127.68,1797.0,rock3,series1,1,1
BH6,31,32,582731.72,3639127.68,1798.0,rock3,series1,1,1
BH6,32,33,582731.72,3639127.68,1799.0,rock3,series1,1,1
BH6,33,34,582731.72,3639127.68,1800.0,rock3,series1,1,1
BH6,34,35,582731.72,3639127.68,1801.0,rock3,series1,1,1
BH6,35,36,582731.72,3639127.68,1802.0,rock3,series1,1,1
BH6,36,37,582731.72,3639127.68,1803.0,rock3,series1,1,1
BH6,37,38,582731.72,3639127.68,1804.0,rock3,series1,1,1
BH6,38,39,582731.72,3639127.68,1805.0,rock3,series1,1,1
BH6,39,40,582731.72,3639127.68,1806.0,rock3,series1,1,1
BH6,40,41,582731.72,3639127.68,1807.0,rock3,series1,1,1
BH6,41,42,582731.72,3639127.68,1808.0,rock3,series1,1,1
BH6,42,43,582731.72,3639127.68,1809.0,rock3,series1,1,1
BH6,43,44,582731.72,3639127.68,1810.0,rock3,series1,1,1
BH6,44,45,582731.72,3639127.68,1811.0,rock3,series1,1,1
BH6,45,46,582731.72,3639127.68,1812.0,rock3,series1,1,1
BH6,46,47,582731.72,3639127.68,1813.0,rock3,series1,1,1
BH6,47,48,582731.72,3639127.68,1814.0,rock3,series1,1,1
BH6,48,49,582731.72,3639127.68,1815.0,rock3,series1,1,1
BH6,49,50,582731.72,3639127.68,1816.0,rock3,series1,1,1
BH6,50,51,582731.72,3639127.68,1817.0,rock3,series1,1,1
BH6,51,52,582731.72,3639127.68,1818.0,rock3,series1,1,1
BH6,52,53,582731.72,3639127.68,1819.0,rock3,series1,1,1
BH6,53,54,582731.72,3639127.68,1820.0,rock3,series1,1,1
BH6,54,55,582731.72,3639127.68,1821.0,rock3,series1,1,1
BH6,55,56,582731.72,3639127.68,1822.0,rock3,series1,1,1
BH6,56,57,582731.72,3639127.68,1823.0,rock3,series1,1,1
BH6,57,58,582731.72,3639127.68,1824.0,rock3,series1,1,1
BH6,58,59,582731.72,3639127.68,1825.0,rock3,series1,1,1
BH6,59,60,582731.72,3639127.68,1826.0,rock3,series1,1,1
BH6,60,61,582731.72,3639127.68,1827.0,rock3,series1,1,1
BH6,61,62,582731.72,3639127.68,1828.0,rock3,series1,1,1
BH6,62,63,582731.72,3639127.68,1829.0,rock3,series1,1,1
BH6,63,64,582731.72,3639127.68,1830.0,rock3,series1,1,1
BH6,64,65,582731.72,3639127.68,1831.0,rock3,series1,1,1
BH6,65,66,582731.72,3639127.68,1832.0,rock3,series1,1,1
BH6,66,67,582731.72,3639127.68,1833.0,rock3,series1,1,1
BH6,67,68,582731.72,3639127.68,1834.0,rock3,series1,1,1
BH6,68,69,582731.72,3639127.68,1835.0,rock3,series1,1,1
BH6,69,70,582731.72,3639127.68,1836.0,rock3,series1,1,1
BH6,70,71,582731.72,3639127.68,1837.0,rock3,series1,1,1
BH6,71,72,582731.72,3639127.68,1838.0,rock3,series1,1,1
BH6,72,73,582731.72,3639127.68,1839.0,rock3,series1,1,1
BH6,73,74,582731.72,3639127.68,1840.0,rock3,series1,1,1
BH6,74,75,582731.72,3639127.68,1841.0,rock3,series1,1,1
BH6,75,76,582731.72,3639127.68,1842.0,rock3,series1,1,1
BH6,76,77,582731.72,3639127.68,1843.0,rock3,series1,1,1
BH6,77,78,582731.72,3639127.68,1844.0,rock3,series1,1,1
BH6,78,79,582731.72,3639127.68,1845.0,rock3,series1,1,1
BH6,79,80,582731.72,3639127.68,1846.0,rock3,series1,1,1
BH6,80,81,582731.72,3639127.68,1847.0,rock3,series1,1,1
BH6,81,82,582731.72,3639127.68,1848.0,rock3,series1,1,1
BH6,82,83,582731.72,3639127.68,1849.0,rock3,series1,1,1
BH6,83,84,582731.72,3639127.68,1850.0,rock3,series1,1,1
BH6,84,85,582731.72,3639127.68,1851.0,rock3,series1,1,1
BH6,85,86,582731.72,3639127.68,1852.0,rock3,series1,1,1
BH6,86,87,582731.72,3639127.68,1853.0,rock3,series1,1,1
BH6,87,88,582731.72,3639127.68,1854.0,rock3,series1,1,1
BH6,88,89,582731.72,3639127.68,1855.0,rock3,series1,1,1
BH6,89,90,582731.72,3639127.68,1856.0,rock3,series1,1,1
BH6,90,91,582731.72,3639127.68,1857.0,rock3,series1,1,1
BH6,91,92,582731.72,3639127.68,1858.0,rock3,series1,1,1
BH6,92,93,582731.72,3639127.68,1859.0,rock3,series1,1,1
BH6,93,94,582731.72,3639127.68,1860.0,rock3,series1,1,1
BH6,94,95,582731.72,3639127.68,1861.0,rock3,series1,1,1
BH6,95,96,582731.72,3639127.68,1862.0,rock3,series1,1,1
BH6,96,97,582731.72,3639127.68,1863.0,rock3,series1,1,1
BH6,97,98,582731.72,3639127.68,1864.0,rock3,series1,1,1
BH6,98,99,582731.72,3639127.68,1865.0,rock3,series1,1,1
BH6,99,100,582731.72,3639127.68,1866.0,rock3,series1,1,1
BH6,100,101,582731.72,3639127.68,1867.0,rock3,series1,1,1
BH6,101,102,582731.72,3639127.68,1868.0,rock3,series1,1,1
BH6,102,103,582731.72,3639127.68,1869.0,rock3,series1,1,1
BH6,103,104,582731.72,3639127.68,1870.0,rock3,series1,1,1
BH6,104,105,582731.72,3639127.68,1871.0,rock3,series1,1,1
BH6,105,106,582731.72,3639127.68,1872.0,rock3,series1,1,1
BH6,106,107,582731.72,3639127.68,1873.0,rock3,series1,1,1
BH6,107,108,582731.72,3639127.68,1874.0,rock3,series1,1,1
BH6,108,109,582731.72,3639127.68,1875.0,rock3,series1,1,1
BH6,109,110,582731.72,3639127.68,1876.0,rock3,series1,1,1
BH6,110,111,582731.72,3639127.68,1877.0,rock3,series1,1,1
BH6,111,112,582731.72,3639127.68,1878.0,rock3,series1,1,1
BH6,112,113,582731.72,3639127.68,1879.0,rock3,series1,1,1
BH6,113,114,582731.72,3639127.68,1880.0,rock3,series1,1,1
BH6,114,115,582731.72,3639127.68,1881.0,rock3,series1,1,1
BH6,115,116,582731.72,3639127.68,1882.0,rock3,series1,1,1
BH6,116,117,582731.72,3639127.68,1883.0,rock3,series1,1,1
BH6,117,118,582731.72,3639127.68,1884.0,rock3,series1,1,1
BH6,118,119,582731.72,3639127.68,1885.0,rock3,series1,1,1
BH6,119,120,582731.72,3639127.68,1886.0,rock3,series1,1,1
BH6,120,121,582731.72,3639127.68,1887.0,rock3,series1,1,1
BH6,121,122,582731.72,3639127.68,1888.0,rock3,series1,1,1
BH6,122,123,582731.72,3639127.68,1889.0,rock3,series1,1,1
BH6,123,124,582731.72,3639127.68,1890.0,rock3,series1,1,1
BH6,124,125,582731.72,3639127.68,1891.0,rock3,series1,1,1
BH6,125,126,582731.72,3639127.68,1892.0,rock3,series1,1,1
BH6,126,127,582731.72,3639127.68,1893.0,rock3,series1,1,1
BH6,127,128,582731.72,3639127.68,1894.0,rock3,series1,1,1
BH6,128,129,582731.72,3639127.68,1895.0,rock3,series1,1,1
BH6,129,130,582731.72,3639127.68,1896.0,rock3,series1,1,1
BH6,130,131,582731.72,3639127.68,1897.0,rock3,series1,1,1
BH6,131,132,582731.72,3639127.68,1898.0,rock3,series1,1,1
BH6,132,133,582731.72,3639127.68,1899.0,rock3,series1,1,1
BH6,133,134,582731.72,3639127.68,1900.0,rock3,series1,1,1
BH6,134,135,582731.72,3639127.68,1901.0,rock3,series1,1,1
BH6,135,136,582731.72,3639127.68,1902.0,rock3,series1,1,1
BH6,136,137,582731.72,3639127.68,1903.0,rock3,series1,1,1
BH6,137,138,582731.72,3639127.68,1904.0,rock3,series1,1,1
BH6,138,139,582731.72,3639127.68,1905.0,rock3,series1,1,1
BH6,139,140,582731.72,3639127.68,1906.0,rock3,series1,1,1
BH6,140,141,582731.72,3639127.68,1907.0,rock3,series1,1,1
BH6,141,142,582731.72,3639127.68,1908.0,rock3,series1,1,1
BH6,142,143,582731.72,3639127.68,1909.0,rock3,series1,1,1
BH6,143,144,582731.72,3639127.68,1910.0,rock3,series1,1,1
BH6,144,145,582731.72,3639127.68,1911.0,rock3,series1,1,1
BH6,145,146,582731.72,3639127.68,1912.0,rock3,series1,1,1
BH6,146,147,582731.72,3639127.68,1913.0,rock3,series1,1,1
BH6,147,148,582731.72,3639127.68,1914.0,rock3,series1,1,1
BH6,148,149,582731.72,3639127.68,1915.0,rock3,series1,1,1
BH6,149,150,582731.72,3639127.68,1916.0,rock3,series1,1,1
BH6,150,151,582731.72,3639127.68,1917.0,rock3,series1,1,1
BH6,151,152,582731.72,3639127.68,1918.0,rock3,series1,1,1
BH6,152,153,582731.72,3639127.68,1919.0,rock3,series1,1,1
BH6,153,154,582731.72,3639127.68,1920.0,rock3,series1,1,1
BH6,154,155,582731.72,3639127.68,1921.0,rock3,series1,1,1
BH6,155,156,582731.72,3639127.68,1922.0,rock3,series1,1,1
BH6,156,157,582731.72,3639127.68,1923.0,rock3,series1,1,1
BH6,157,158,582731.72,3639127.68,1924.0,rock3,series1,1,1
BH6,158,159,582731.72,3639127.68,1925.0,rock3,series1,1,1
BH6,159,160,582731.72,3639127.68,1926.0,rock3,series1,1,1
BH6,160,161,582731.72,3639127.68,1927.0,rock3,series1,1,1
BH6,161,162,582731.72,3639127.68,1928.0,rock3,series1,1,1
BH6,162,163,582731.72,3639127.68,1929.0,rock3,series1,1,1
BH6,163,164,582731.72,3639127.68,1930.0,rock3,series1,1,1
BH6,164,165,582731.72,3639127.68,1931.0,rock3,series1,1,1
BH6,165,166,582731.72,3639127.68,1932.0,rock3,series1,1,1
BH6,166,167,582731.72,3639127.68,1933.0,rock3,series1,1,1
BH6,167,168,582731.72,3639127.68,1934.0,rock3,series1,1,1
BH6,168,169,582731.72,3639127.68,1935.0,rock3,series1,1,1
BH6,169,170,582731.72,3639127.68,1936.0,rock3,series1,1,1
BH6,170,171,582731.72,3639127.68,1937.0,rock3,series1,1,1
BH6,171,172,582731.72,3639127.68,1938.0,rock3,series1,1,1
BH6,172,173,582731.72,3639127.68,1939.0,rock3,series1,1,1
BH6,173,174,582731.72,3639127.68,1940.0,rock3,series1,1,1
BH6,174,175,582731.72,3639127.68,1941.0,rock3,series1,1,1
BH6,175,176,582731.72,3639127.68,1942.0,rock3,series1,1,1
BH6,176,177,582731.72,3639127.68,1943.0,rock3,series1,1,1
BH6,177,178,582731.72,3639127.68,1944.0,rock3,series1,1,1
BH6,178,179,582731.72,3639127.68,1945.0,rock3,series1,1,1
BH6,179,180,582731.72,3639127.68,1946.0,rock3,series1,1,1
BH6,180,181,582731.72,3639127.68,1947.0,rock3,series1,1,1
BH6,181,182,582731.72,3639127.68,1948.0,rock3,series1,1,1
BH6,182,183,582731.72,3639127.68,1949.0,rock3,series1,1,1
BH6,183,184,582731.72,3639127.68,1950.0,rock3,series1,1,1
BH6,184,185,582731.72,3639127.68,1951.0,rock3,series1,1,1
BH6,185,186,582731.72,3639127.68,1952.0,rock3,series1,1,1
BH6,186,187,582731.72,3639127.68,1953.0,rock3,series1,1,1
BH6,187,188,582731.72,3639127.68,1954.0,rock3,series1,1,1
BH6,188,189,582731.72,3639127.68,1955.0,rock3,series1,1,1
BH6,189,190,582731.72,3639127.68,1956.0,rock3,series1,1,1
BH6,190,191,582731.72,3639127.68,1957.0,rock3,series1,1,1
BH6,191,192,582731.72,3639127.68,1958.0,rock3,series1,1,1
BH6,192,193,582731.72,3639127.68,1959.0,rock3,series1,1,1
BH6,193,194,582731.72,3639127.68,1960.0,rock3,series1,1,1
BH6,194,195,582731.72,3639127.68,1961.0,rock3,series1,1,1
BH6,195,196,582731.72,3639127.68,1962.0,rock3,series1,1,1
BH6,196,197,582731.72,3639127.68,1963.0,rock3,series1,1,1
BH6,197,198,582731.72,3639127.68,1964.0,rock3,series1,1,1
BH6,198,199,582731.72,3639127.68,1965.0,rock3,series1,1,1
BH6,199,200,582731.72,3639127.68,1966.0,rock3,series1,1,1
BH7,0,1,582816.49,3639172.42,1775.94,rock2,series3,3,3
BH7,1,2,582816.6,3639172.1,1776.88,rock2,series3,3,3
